sample_id,reference,hypothesis,wer,cer,n_words
train-00004-of-00048_001031,өмірім қалай болып жатыр қалай бар солай қабылдаймын болды,өмірім қалай бол жатыр қалай бар солай қабылдайын бол,0.3333333333333333,0.08620689655172414,9
train-00004-of-00048_001032,ол нәрсе қатты мен бермеймін,كونسيقت مبرمن,1.0,0.9642857142857143,5
train-00004-of-00048_001033,жұмыс істеп жүргізіп отыр,这么,1.0,1.0,4
train-00004-of-00048_001034,өзіндік қалыптастырып қалды,өзінді хаптасы бол,1.0,0.4444444444444444,3
train-00004-of-00048_001035,бірақ енді жетпіс сексен пайызда көбісі ажырасып кетіватыр,бірақ енді жетпіс сексен пайызда көбісі ажырасық бет отыр,0.375,0.08620689655172414,8
train-00004-of-00048_001036,қазір өзің білесің ғой айналада ажырасу слишком көп,кәзір өзін білесінғ айналада ажырасу сілешкім көп,0.625,0.19607843137254902,8
train-00004-of-00048_001037,қайсысынан сұрасаң да ажырасқан,қайсыдан сұрасаңда ажырасқан,0.75,0.12903225806451613,4
train-00004-of-00048_001038,соның барлығы ерте тұрмыс құрғанның кесірінен сияқты қазір енді,соның барлығы ерте тұрмыс құрғанын кесерінен зияқты қазір енді,0.3333333333333333,0.06349206349206349,9
train-00004-of-00048_001039,заман басқау ғой сол заман талабына сай кішкене,заманбасқаы сол заман талабына сай кішкене,0.375,0.1276595744680851,8
train-00004-of-00048_001040,өзіңді дамытып өзіңнің жағдайыңды жасап,өзіңде дамытып өзіңнің жағдайыңді жасап,0.4,0.05128205128205128,5
train-00004-of-00048_001041,оссознаны тұрмысқа шығу керек те,а созныны тұрмысқа шоу керек ті,0.8,0.1875,5
train-00004-of-00048_001042,менің,嗯,1.0,1.0,1
train-00004-of-00048_001043,андай ойбай тек бәрі үйленіватыр жаңағыдай мен де үйлене саламын немесе бәрі тұрмыс құрыватыр мен де тұрмыс құра саламын деп шықпау керек,андай ойба тек бәрі үйлені батыр жаңадай менде үйлене салым немесде бәрі тұрмыс құра атыр менде тұрмыс құра салам шықпау керек,0.5454545454545454,0.1386861313868613,22
train-00004-of-00048_001044,өзіңнің адамың ол адами тұрғыдан саған сәйкес келеді ме екеуіңнің мінездерің сен ол адамды жақсы көресің бе әрі қарай өмір сүре аласың ба ол адам натурасы сен натурамен келеді ме соның барлығын біліп барып тұрмыс құрған дұрыс қазір,өзіңнің адамың ол адами тұрғыдан саған сәйкес келема екеуіңнің мінездерің сен ол адамны жақсы көресің ба әрқарай өмір сүре аласың ба ол адам натурасы сеңатураңмен келема соның барлыған біліп бар тұрмыс құрған дұрыс қазір,0.3157894736842105,0.08225108225108226,38
train-00004-of-00048_001045,ал бұрынғыда бұрынғыда,а бұрынғы да бұрынғы да,1.6666666666666667,0.13636363636363635,3
train-00004-of-00048_001046,а,啊a,1.0,2.0,1
train-00004-of-00048_001047,кімге күйеуге шықтың бітті,кімге күйге шықтың пөтті,0.5,0.15384615384615385,4
train-00004-of-00048_001048,өлгенше сол үйде боласың деп сондай менталитет қалыптасқан ғой,өлгенше сол үйде боласын деп сондай менталитет қалыптасқан ғо,0.2222222222222222,0.03225806451612903,9
train-00004-of-00048_001049,ал қазіргі кезде ондай менталитет жоқ,ал қазір кезде ондай менталитет жоқ,0.16666666666666666,0.05405405405405406,6
train-00004-of-00048_001050,енді спорный вопрос мына жерде,ендо спорный вопрос вначерте,0.6,0.2,5
train-00004-of-00048_001051,бірақ енді бәрібір де,brakında ber vırdü,1.0,0.9523809523809523,4
train-00004-of-00048_001052,енді бұрын мысалға сөздің ашығын айтайық,ені бұрын мсалға сөзің ашығнайтя,0.8333333333333334,0.225,6
train-00004-of-00048_001053,күйеулері налево направо кетіп қалса да,күулері налеванаправа кетіп қалсада,0.8333333333333334,0.15384615384615385,6
train-00004-of-00048_001054,әйелдері үндемей отыра берген ғо,әйелдер үндими утыра бергенго,1.0,0.21875,5
train-00004-of-00048_001055,ұят болады жұрттан ұят болады ертең ажырасып кетсем,ят болат жұрттан ұят болат ертең ажырасып петтем,0.5,0.13725490196078433,8
train-00004-of-00048_001056,а мен не деп айтады өсекке қаламын әке шешем жамандықты қаламын өйтемін бүйтемін деп бәрін ойлап кетеді ғой жертва болады да өзінің соңғы орынға қояды,әмен недеп айтаты өсекке қалам әкешшем жамааттығам үйтем үйтемді бәрін ойлап өтеді қо жертва болатта өзім соңғы орынға қоят,0.76,0.26666666666666666,25
train-00004-of-00048_001057,а енді адамға өмір бір ақ рет берілгесін,а енді адамға өмір бірaқлек берілгесін,0.375,0.125,8
train-00004-of-00048_001058,жұрттың көңілі үшін ананың сөзі мынаның сөзі демей өзіңнің қалауыңмен өмір сүрген дұрыс сияқты,жұрттың көңілі үшін ананың сөзі мынаның сөзі деме өзіңің қалауменөмір сүрген дұрыс сияқты,0.2857142857142857,0.05319148936170213,14
train-00004-of-00048_001059,мен үшін иә өмір бір ақ өйтпесең 9 өмірің жоқ қой бітті ғой,드인쉬야 우을 말라그 되친 도준으름 좋것부또,1.0,0.9152542372881356,13
train-00004-of-00048_001060,тегі әр,จ ก at,1.5,0.8571428571428571,2
train-00004-of-00048_001061,енді менің әлемде ондай жағдай болған,инми намда ондай жағдай болған,0.5,0.32432432432432434,6
train-00004-of-00048_001062,бірақ шүкір әйтеуір ол жақсы таңдау жасады ғой иә менің әкем вообще андай ішімдікке неге жоқ жаман прогресске вообще жоқ,бірақ тікір әйтер ол жақсы таңдауы жасадығы әме әкен вәпше анда ішімдікке неге жоқ жаман піргелісіжәпише жоқ,0.6,0.26666666666666666,20
train-00004-of-00048_001063,ол да анандай мүмкінбейтін шығар енді ерте шыққанына,شغار ديتشقن,1.0,0.9807692307692307,8
train-00004-of-00048_001064,әрине енді айтып отырмын ол кезде менталитет сондай болды,erinendi aytotum ol bizdi mintaridet sonday boldu,1.0,0.8947368421052632,9
train-00004-of-00048_001065,болды қалай бар не болса да жаңағы андай сөз бар ғой әке шешелер бұрыннан андай болған ғой қызын беретін кезде еті сендердікі сүйегі біздікі деп айтып кететін болған ғой,болды қалай бар не болса да андай сөз барғо әкесшілер бұрн андай болған ғо қызым беретін кезде еті сендердікі сүйегі біздіккі деп айтып кететіннғо,0.41379310344827586,0.16568047337278108,29
train-00004-of-00048_001066,сол сияқты олар сондай ортада өсіп қалғасын сондай тәрбиемен сондай менталитетпен өсіп қалғасын олар солай қабылдап не жағдай болса да бір бірінен ажырасқан жоқ ажыраған жоқ,сол сияқты олар сондай ортада өсіп қалғасын сондай тәрбиямен сондай менталитетпе өсіп қалғасын олар солай қабылдап не жағдай болса да бір бірімен ажырасқан жоқ ажыраған жоқ,0.11538461538461539,0.017341040462427744,26
train-00004-of-00048_001067,а қазіргі кезде қиындықтар заттар болыватса мысалы адам ұнамай бастаса адам бір қателік жасаса сен өзің қаламасаң мен өзім сондай адаммын енді мен бұрынғы заманда болсам да да сондай болатын шығармын деп ойлаймын,а қазіргі кезде қиындықтар заттар болбатса мсал адам ұнамай бастаса адам бір қателік жастаса сеңі өзін қаламаса мен өзім сондай адаммын енді мен бұрынғы заманда болсамда да сондай болатын шығармын де олейм,0.30303030303030304,0.07075471698113207,33
train-00004-of-00048_001068,иә қырсықтық мінез ғой сол мен өзім қалаумен өмір сүріп қалғанда енді ол әркімнің өзінің таңдауы ғой өзі біледі ғой,қырсықтық мінеңіз ғо сол мен өзім қалаумене мірсіп қалғанд енде әркімнің өзінің таңдауғы өзі біледіғо,0.65,0.19130434782608696,20
train-00004-of-00048_001069,бұрыс деп айта алмайды иә ерте шық кеш шық демейді ғой но мен өзім енді қазір енді басыма титып қалды енді бір емес енді екі рет басым тасқа барып соқтым ғой былай,ешұрыіе айт лмайды ерте шық кеш шық темейді қо на мені өзім енді қазір ені басыма тидуға ден бір емес енде екірет басымын тасқа барып соқтын қо былай,0.59375,0.2085889570552147,32
train-00004-of-00048_001070,сол себепті қыздарға айтарым кішкене ойланып дұрыстап саралап,сол себепті қызарқа айтарым кішкене ойланып дұрыстап саралып,0.25,0.04918032786885246,8
train-00004-of-00048_001071,7 рет өлшеп бір рет кес дейді ғой,جitret wلs rt kistido,1.0,0.9090909090909091,8
train-00004-of-00048_001072,солай шыққан дұрыс сияқты өз өзіңді дамытып өзіңнің жағдайыңды жасап страховка дейміз ғой,солай шыққан дұрсияқты өз өзіңді дамытып өзіңін жағдайыңды жасап стырахопкідейміз ғол,0.46153846153846156,0.11235955056179775,13
train-00004-of-00048_001073,қазір көбісі той жасаватыр қыздар,خازر كوب الصوج صوطلوقزر,1.0,0.9393939393939394,5
train-00004-of-00048_001074,жас баламын,жас болмо,0.5,0.36363636363636365,2
train-00004-of-00048_001075,эмоциямен шығып кеттің иә массың деген сияқты ол кезде,эмоция мен шығыөттіңеассың дегенсол безде,1.0,0.3333333333333333,9
train-00004-of-00048_001076,жиырма адамын жиырма бір жасымда күйеуге шықтым ғой,jirma adamin jirma bir rasndakiushintimgo,1.0,0.9215686274509803,8
train-00004-of-00048_001077,иә,那呀,1.0,1.0,1
train-00004-of-00048_001078,бақытты болашаққа деген сенім,бақытты болашаққа деген сене,0.25,0.06896551724137931,4
train-00004-of-00048_001079,алты айдың ішінде ғой мен негізі жүкті кезімде кетіп қалғанмын жүкті кезімде бірінші,алтайдың ішінде қол мен негізі жүктік езімде кетіп қалғам жүктік езімде бірінші,0.6153846153846154,0.13095238095238096,13
train-00004-of-00048_001080,бірінші затым болды ғой жаңағыдай,бірінші затым болду жынада,0.6,0.30303030303030304,5
train-00004-of-00048_001081,развод деп айтсақ болады,razwotiwicakwad,1.0,1.0,4
train-00004-of-00048_001082,өйткені бала кішкене,ейткенін бала кішкендер,0.6666666666666666,0.2,3
train-00004-of-00048_001083,бірақ ол жерде ешкім кінәлі емес тікелей күюімен байланысты барлығы да,бірақ ол жерді ишкім кінәліместі келе күйюммен байланысты барлығда,0.7272727272727273,0.15714285714285714,11
train-00004-of-00048_001084,ешқандай үшінші адам төртінші адам қатысы жоқ екеуміздің ажырасуымызға келісімізге да,ешқандай үшінші адам төртінші адам қатысы жоқ ейкеуміздің ажырасумызға керісімізге ді,0.36363636363636365,0.047058823529411764,11
train-00004-of-00048_001085,екеулеріміздің арамызда ғана болды да,екіл улеріміздің арамызда ғана олқты,0.8,0.24324324324324326,5
train-00004-of-00048_001086,сөйтіп кетіп қалғаннан кейін қайтадан тіл табыстық бірақ андай екен баяғы жартас бір жартас дейді ғой,сүйтіп кет қалғандан кейін қайтадан тіл табыстық біра анда кен баяқ жартасып бір жартастейді ғо,0.6875,0.13861386138613863,16
train-00004-of-00048_001087,сол қате болды да сол кезде кері барғанын,со қатемұлтта со кезде кері барғанын,0.625,0.21951219512195122,8
train-00004-of-00048_001088,одан босандым сол жақта болдым,одан босандым солжақта болдым,0.4,0.03333333333333333,5
train-00004-of-00048_001089,қызым қырқынан шыққаннан кейін қырық бесінші күні,қызым қырқнан шыққанаен қырық бесінші күні,0.42857142857142855,0.14285714285714285,7
train-00004-of-00048_001090,әлі есімде қырық бесінші күні,عليسمدي قبسنجكنا,1.0,0.9655172413793104,5
train-00004-of-00048_001091,ажырасып кеттім ғой үзілді кесілді болды дедім,azraskitama zdigisda budadi,1.0,0.9565217391304348,7
train-00004-of-00048_001092,енді оны аудиторияның барлығы біледі,inдi онu aditoreн барлығы бөле,0.8,0.5,5
train-00004-of-00048_001093,кезінде енді қол жұмса да,кезінденді қол жұмсада,0.8,0.12,5
train-00004-of-00048_001094,бірінші жолдасым,бірінші жолдасым,0.0,0.0,2
train-00004-of-00048_001095,сол қол жұмсағанның кесірінен,со қолжым сағанның кесірінен,0.75,0.13793103448275862,4
train-00004-of-00048_001096,енді мен ешқашан маған қол көтермеген ешкім,эммен ешқашыман колкүдермеген ешкім,0.8571428571428571,0.32558139534883723,7
train-00004-of-00048_001097,отбасыда әкелері мысалы қыздарын ұрып жатады ғой енді ол өтірік нәрсе емес қой,отбасты әкелер мысал қыздарын ұры жатадығода ол өтірік нәрсеміз қо,0.7692307692307693,0.21794871794871795,13
train-00004-of-00048_001098,бірақ менің әкем ешқашан қол көтермеген менде мынандай болды,бірақ м әкем ишқашан қолып өтермеген мен дей манда ол,0.8888888888888888,0.26666666666666666,9
train-00004-of-00048_001099,міне әкем маған қол көтермегенде ол кім маған қол көтеретін,мен әкем маған қол көтермеген де окі маған қол күтеретін,0.5,0.11864406779661017,10
train-00004-of-00048_001100,және әкем де қатты ренжіп қалды менің бірінші жолдасыма бірақ қазір енді бала үшін арамыз жақсы бірінші жолдасыммен әлі де араласамыз дос болып жаңағыдай,және әкемде қатты риншып қалт менің бірінші жолдасыма бірақ қазір енді бала үшін арамыз жақсы бірінші жолдасыммен әлде арласамыз дос болып жаңадай,0.3333333333333333,0.0718954248366013,24
train-00004-of-00048_001101,мен басынан қарсы болған жоқпын иә екеумізде конфликт болса да екеуміз енді жаңағыдай осындай айқай үлкен шу даумен ажырастық қой,мен басынан қаршы жылған жоқпын я екеумізде конфликт болса да екеуміз енді жаңағыдай осындай айқай үлкен шу даумен ажрастық қо,0.25,0.05426356589147287,20
train-00004-of-00048_001102,сондай болса да,sonday bулsa da,1.0,0.8,3
train-00004-of-00048_001103,мен айттым мен бала үшін шешім қабылдай алмаймын дедім де,ме айттым мен бала үшын шешім қабылдай алмайым дедім да,0.4,0.08771929824561403,10
train-00004-of-00048_001104,екеуміз керістік пе оған баланың ешқандай да қатысы болмауы қажет,екеуміз керсіпі оған баланың ишқандайды қатысы болмау қажет,0.5,0.13846153846153847,10
train-00004-of-00048_001105,баламды көремін араласамын десең мен ешқашан қарсы болмаймын,баланды көремін арласамын десең мен ешқашан қарсы болмаймын,0.25,0.03333333333333333,8
train-00004-of-00048_001106,сен маған не істесең де қандай сөз айтсаң да қандай әрекет жасасаң да,сен маған нестесеңде қандай сөз айтсаңда қандай әрекет жасасаңда,0.5384615384615384,0.07246376811594203,13
train-00004-of-00048_001107,ол балаңа ешқандай да қатысы жоқ балаңды көре бер деймін қызына келіп тұрады араласамыз әлі күнге,ол балаңа ішқандайды қаты жоқ балаңды көре бердем қызына келіп тұрад арласан әлігөндеде,0.5625,0.20618556701030927,16
train-00004-of-00048_001108,кетабыс,اب,1.0,1.0,1
train-00004-of-00048_001109,достық қарым қатынас мен ешқашан қызыма әкесін жамандамаймын,достық қарым қатынас мен ешқашан қызма әкесін жамандамай,0.25,0.06666666666666667,8
train-00004-of-00048_001110,иә әрине ол сосын ертеңгі еркектерге жеккөріністік сезіммен өтеді де қыз баласы,әрине о сосын ерттеңге еркектергі жек көрінштік сезім мен өсетті қыз аласын,0.8333333333333334,0.24050632911392406,12
train-00004-of-00048_001111,қу,,1.0,1.0,1
train-00004-of-00048_001112,бұрды,رد,1.0,1.0,1
train-00004-of-00048_001113,бір жерде тағы бар ғой,لد tغ ولو,1.0,0.9090909090909091,5
train-00004-of-00048_001114,енді бәрібір де таңдап тұрған саламыз блогерлік болғасын,енді бәрібірде таңдап тұрған саламыз бұлакерлік болғасын,0.375,0.07142857142857142,8
train-00004-of-00048_001115,сен айтсаң да айтпасаң да ол ақпарат сыртқа бәрібір де шығып кетеді,сен айтсаң да айтпасаң да ол ақпарат сартқа бәр бірде шықп кететі,0.4166666666666667,0.08955223880597014,12
train-00004-of-00048_001116,одан да өзің айта салған дұрыс сияқты,оданда өзің айта салған дұрс сиқ,0.5714285714285714,0.13513513513513514,7
train-00004-of-00048_001117,сол үшін мен өзім айта салдым сол нәрсенің барлығын қандай дау болғаны да бірақ ертеңгі күні қызыммен отырып жеке сөйлесеміз,сол үшін мен өзім айта салдым сол нәрсенің барлығын қандай дау болғаны да бірақ еқтенгі күні қызыммен отырып жеке сөйлесеміз,0.05,0.016129032258064516,20
train-00004-of-00048_001118,ол сөйлесе алатындай уже жасқа келген кезде түсіндіріп айтамыз,ол сөйлесе алатындай о жасқа келген кезде түсіндіріп айтамыз,0.1111111111111111,0.04838709677419355,9
train-00004-of-00048_001119,бәрібір де ашумен біраз нәрселер айтылып қойылады,бәрберде ашумен берәз нәрселер айтылып қоялады,0.5714285714285714,0.14285714285714285,7
train-00004-of-00048_001120,ол уже қаншама уақыт өтіп кетті,o ujы қaнcama waqыt өdіk bеttі,1.0,0.6129032258064516,6
train-00004-of-00048_001121,маған жаңағыдай сол кезде жамандық жасағанмен сен үшін ол жақсы болып қалу қажет,маған жаңағыдай сол кезде жамандық жасағанымен сен үшін ол жақсыолып қалу қажет,0.23076923076923078,0.0375,13
train-00004-of-00048_001122,жаңағы енді ол бірінші жолдасыммен арадағы болған мәселе саған әсер етпеу керек ол әкелік қызметін атқарып жатыр сен әке есебінде қара менің көзіммен мен мысалы енді күйеуім есебінде қарадым ғой менің көзіммен ондай айтар едім иә тек әке ретінде қабылда деп менің қызым түсінеді деп ойлаймын мен негізі ашық сөйлесемін өзім қызыммен,жаңағы енді ол бірінші жолдасым мен арадағы болған мәселе саған әсеретпеу керек ол әкел қызметін атқарып жатыр сен әкел есебінде қара менің көзіммен мемсал енді күйеум есебінде қарадым о менің көзіммен ондай қарама айтаредім я тег әкеретінде қабылда деқызым түсінетте олаееашық сөлесем өзім қызммен,0.5192307692307693,0.1686746987951807,52
train-00004-of-00048_001123,иә болды сен екінші жолдасыңда өйтіп тұрсың ғой да иә екінші жолдасында,ya boldim sen ekinchi joldasında ibir songa da ya ekinci joldasında,1.0,0.8873239436619719,12
train-00004-of-00048_001124,бала бар иә,تسيد,1.0,1.0,3
train-00004-of-00048_001125,ертең,,1.0,1.0,1
train-00004-of-00048_001126,ол кезде енді ол түсіндіру керек болады да себебі оның тарапынан айтылды ғой,отез дегинде ол түсіндіру керек батта себебі оның тарапынан айтылдығу,0.5384615384615384,0.21052631578947367,13
train-00004-of-00048_001127,баланы алдатып ұстауың керек еді деп ол айтты ғой,бааналдап құстауын керекет деп олайттығу,0.8888888888888888,0.2857142857142857,9
train-00004-of-00048_001128,ол ертең мен,ол ерсең ме,0.6666666666666666,0.16666666666666666,3
train-00004-of-00048_001129,мысалы еркектің психолог,ны енкектің психалы,1.0,0.375,3
train-00004-of-00048_001130,а не жемейді,نجمي,1.0,1.0,3
train-00004-of-00048_001131,ер бала бол,ер бала бол,0.0,0.0,3
train-00004-of-00048_001132,а ер бала болған соң енді дұрыс қабылдайды деп ойлаймын,агер бала болғансын ен дұрс қабыл айт де олейм,0.9,0.2727272727272727,10
train-00004-of-00048_001133,қыз сияқты нәзік болмайды ғой енді ер адамның кішкене өзінің бір жаратылысы болады ғой,айды сезімі жықсияқы нәзік болмайды қойында ер адамның кішкене өзінің бір жаратылысы болады ғо,0.42857142857142855,0.20930232558139536,14
train-00004-of-00048_001134,жоқ ондай болған негізі менің әкем ұл күткен ғой,жобындай болған негізі меәкем ұл күткен ғол,0.5555555555555556,0.16666666666666666,9
train-00004-of-00048_001135,а мен енді қыз болдым ғой енді тұңғышы қызбын,а менді қыз болым она тоңғызшы қызбын,0.6666666666666666,0.26666666666666666,9
train-00004-of-00048_001136,мені ұл сияқты киіндірген мен кішкентай кезімдегі фотоларды көрсем ер баланың киетін спортивкасы кроссовкасы мен ол үшін ренжімеймін,мені ұл сияқты кеіндерген мен кішкентәйкезімдегі фотоларды көрсең кәм ер баланың киетін спортивкасы кросовкасы мен олсын үренжімей,0.5,0.12878787878787878,18
train-00004-of-00048_001137,екеуін салыстыруға келмейді ғой сені ұл қылып кетті ғой сен қыз болдың бірақ сен қыз екеуіңді біліп тұрса да сенің үстіңе ер баланың киімін кигізіп қойып тұр,ұл олсы енді енді ойлашаа сені ұлғылып күттіғо сен қыз болдың бірақ сен қыз екеніңді біліп тұрса да сенің үстіңе ер баланы киімін кигізіп қойып тұр,0.4074074074074074,0.21019108280254778,27
train-00004-of-00048_001138,жоқ енді сені андай әлі де мынау ер бала болса екен деп тұр ғой енді іштей сен оны біліп тұрсың ғой мысқа қарағанда,жоған сені андай әл жәнір ер бала болса екені деп тұрқоерді ішнен се оны біліттен соғнкенарағандар,0.6956521739130435,0.34782608695652173,23
train-00004-of-00048_001139,а ол маған бурный емес я думаю менің солай қабылдайды деп,а ол маған бойна емес ядамой менен балдарымда солай қабылдайт деп,0.45454545454545453,0.40350877192982454,11
train-00004-of-00048_001140,айтсам ашық сөйлессем түсінеді деп ойлап жарайды,айтсам ашық сөйлессен тішінетте олжәрет,0.7142857142857143,0.3541666666666667,7
train-00004-of-00048_001141,бәлкім мысалы бала,бәлкі мысал бал,1.0,0.16666666666666666,3
train-00004-of-00048_001142,оны жариялады деген де бар ғой сен ол басқа адамдар негізі жариялап жүрген мен емеспін мен,оны жариялат дегенде барғо сен ол басқа адамдар негіз жариялап жүрген мен емес бөлген,0.5,0.12222222222222222,16
train-00004-of-00048_001143,сөйтіп айтыпты ғой сізге деп,сүй деп айтыпты ғой сізге деп,0.4,0.14285714285714285,5
train-00004-of-00048_001144,ол өзінің солай жеке айтқан видеолары былай тарап кетті да,ол өзінің сойы жеке айтқан видеолары былай тарап кетті да,0.1,0.05172413793103448,10
train-00004-of-00048_001145,содан мен жауап беруім керек болды,そ다 민 자업 이름 그리 복,1.0,0.8529411764705882,6
train-00004-of-00048_001146,мәжбүр болдым иә ол бәрібір де тұр ол өзі не істеп қойды так что ол менің тарапымнан деп айта алмаймын негізі ол маған айтқан біраз сөздері бар біраз нәрселері біраз видеолары жетеді менде бірақ ешқайсысына өйтіп жаңа жарияланған ертеңгі күні,мәжгір олды мен ол бәрі бірде тұр ол өзі нестеп қойтта күшті ол менін тарапындан деп айта алмайм негізі ол маған айтқан біраз сөздері бар біраз нәрселері бірз видеолары жетет мен де бірақ ешқайсын ойтужжалалм ертеңгі күні,0.525,0.1859504132231405,40
train-00004-of-00048_001147,баламандай бір ішінен бір әкесіне деген реніш берсе де болмасын міне,баламандай бір ішінен бір әкесіне деген ренш ө болмасынм,0.45454545454545453,0.19117647058823528,11
train-00004-of-00048_001148,шығар бәлкім,شغار باركب,1.0,0.9166666666666666,2
train-00004-of-00048_001149,иә оның видеолары негізі көп шығып кетті өзі әлеуметтік желіге бірінші шығып кетті де оныкі,оны бүдолары негіз көп шық бетті өзі әлеметтік желге бірінші шық бетті да оныкі,0.7333333333333333,0.2087912087912088,15
train-00004-of-00048_001150,мен тек жаңағындай ажырастым деп жарияладым,мен тек жаңадай ажырыстым деп жарияладым,0.3333333333333333,0.09302325581395349,6
train-00004-of-00048_001151,болған,我爸,1.0,1.0,1
train-00004-of-00048_001152,құрамшар,م,1.0,1.0,1
train-00004-of-00048_001153,денгейді,,1.0,1.0,1
train-00004-of-00048_001154,мүмкін бірақ бала деген жауапкершілік,бірақ бала деген жауып тершлік,0.6,0.2972972972972973,5
train-00004-of-00048_001155,бала деген жоқ,бала деген жо,0.3333333333333333,0.07142857142857142,3
train-00004-of-00048_001156,оны енді қазір мына ер адамдардың кесірінен негізі осындай ажырасу көптігі,онелге тазір мына ер адамдарыны кесіріне негіз осынай ажырасу көптігі,0.6363636363636364,0.16216216216216217,11
train-00004-of-00048_001157,жауапкершілігі жоқ жұмыс жасамай отбасын қамтамасыз еткісі келмейді әлі де жас күніндегідей қыдырып жүре бергісі келеді оған біреу приказ беріп бүйт бүйт деп айтқанын қаламайды,жауапкершілік жоқ жұмыс жасамай отбасына қантамасы еткісі келмейді әлі де жас күнндегі де қыдырып жүре бергісі келеді оған біреу приказберіп үйтпеттеп айтқанын қаламайды,0.4,0.09090909090909091,25
train-00004-of-00048_001158,отбасылық өмірге дайын емес болып отбасы құратынын жамандау осы ер адамдардың егер де осознанно отбасы құрамын деп ер адам шешім қабылдаса,отбасылық өмірге дайын емес болып отбасы ғұратынын жаманда осы ерадамдардың егерде асозыны отбасы құрамын деп ерадам шешім қабылдаса,0.42857142857142855,0.07246376811594203,21
train-00004-of-00048_001159,ол налево направо жүрмейді сол отбасы үшін жұмыс жасайды до конца ажыраспаудың әрекетін істер еді қазіргі ер адамдар жеңіл ойлайтын болып кеткен әрине барлығына топырақ шашпаймын бес саусақ бірдей емес жақсы ер азаматтар бар өзінің отбасына кәдімгідей бас көз болып отырған отағасы деген атқа сай болып отырған ер адамдар бар бар бірақ басым көпшілігі жеңіл ойлайды да,ол налева напырауа жүрмейді сол отбасшы үсін жұмыс жасайды аканса ажғас болдың әрекетін істереді қазіргі ер адамдар жеңіл олайтын ок көткен әрине барлына тұлпырақшашпаймын бес осақ бірдей емес жақсы ер азаматтар бар өзінің отбасына кәнімудей бас көз болып отырған отағасы деген атқа сай болп отқан ер адамдар бар бірақ басың көпшілігі жеңіл олайтті,0.40350877192982454,0.1358695652173913,57
train-00004-of-00048_001160,әйел ғой болды алып алдым үйде отырады бала шағаға қарайды жаңағыдай,әйел ғой болды албалдым үйде отырат балашағаға қарай жыңағда,0.6363636363636364,0.16176470588235295,11
train-00004-of-00048_001161,әкет өзі қаңғып қыдырып кетіп қалады,aki uzi қangib қidab titi ko,1.0,0.8055555555555556,6
train-00004-of-00048_001162,а ол қазіргі әйелдерге ұнайды ма,ауыл қазіргі әйелдерге ұнай мы,0.6666666666666666,0.15625,6
train-00004-of-00048_001163,ұнамайды олар бұрынғы әкелерінен көрген жасағысы келеді да,ұнамайды олар бұрынғы әкелерінен көрген жасақсы келекті,0.375,0.1206896551724138,8
train-00004-of-00048_001164,бірақ бұрынғы әкелер сияқты болғысы келгенімен бұрынғы аналар сияқты қыздар жоқ та қазір,бірақ бұрынғы әкелер сияқты болғысы келгенмен бұрынғы аналар сияқты қыздар жоқта қазір,0.23076923076923078,0.022727272727272728,13
train-00004-of-00048_001165,қазіргі қыздар,қазіргі қыздар,0.0,0.0,2
train-00004-of-00048_001166,бұрынғыдағыдай отбасым әке шешем не дейді анау мынау деген нәрселердің барлығын ысырып тастаған,бұрынғыдағыдай отбасы мен әкесшеміне дейт анамнау деген нәрселердің барлығын ысырт тастаған,0.6153846153846154,0.14736842105263157,13
train-00004-of-00048_001167,өмір бір ақ рет беріледі мен қалғанда өмір сүруім керек дейді,өмір бірақ рет берлет мен қалғандай өмір сіруім керекте,0.6363636363636364,0.18032786885245902,11
train-00004-of-00048_001168,бірақ енді әлі де кішкене бұрынғы менталитетпен отырған әйел адамдар да жоқ емес бар енді бірақ аз,бірақ енді әлді кішкене бұрынғы ментаитетпен отырған әйел адамдарда жоғ емес бар енді бірақ аз,0.35294117647058826,0.061224489795918366,17
train-00004-of-00048_001169,осындай әйел адам өзімді таңдаймын мен өзім бақытсызбын мына еркек,осындай әйел адам өзімді таңдаймын мен өзім бақытсызбын мына еркек,0.0,0.0,10
train-00004-of-00048_001170,жаңағындай жүріп кетіватыр отбасын асырамай айтты тіпті даже бар ғой,жanada jirp bitbatir o tbasin asramayat itіptі dajibargo,1.0,0.8970588235294118,10
train-00004-of-00048_001171,үйдің шаруасын бітіріп отқан бала шағаны бағып отырған тіпті асырап отырған әйелдерді деп ойлаймын,үйдің шаруасын бітірп отқан балашағаны бағы отырған тіпті асырап отырған әйелдертте білем,0.5,0.14285714285714285,14
train-00004-of-00048_001172,аха,,1.0,1.0,1
train-00004-of-00048_001173,еркек просто ән жерде,еркек пұрыстан жерде,0.5,0.23809523809523808,4
train-00004-of-00048_001174,куп,ه,1.0,1.0,1
train-00004-of-00048_001175,просто күйеу ме күйеу есебінде бар өзің білесің ғой қаншама әйелдер мысалға кілең жағдайы бар әйелдерге жақындап кеткен ер ер азаматтар көп,пұрысты күйю ма күю есебіндеп бар өзін білесің о қанша ма әйелдер мсалға кілең жағдайы бар әйелдерге жақындап кеткен еразаматтаркө,0.6363636363636364,0.1510791366906475,22
train-00004-of-00048_001176,мен енді оны қазір,ميn דن كازr,1.0,0.8888888888888888,4
